instance rep algorithm time dynamic heuristic queue reduction polynomials monomials degree sreductions zeroreductions
katsuran4 18 random 0.06 0.04 0.03 0.00 0.00 7 49 4 12 5
katsuran4 19 random 0.07 0.05 0.04 0.00 0.00 7 49 4 12 5
katsuran4 20 random 0.06 0.05 0.04 0.00 0.00 7 49 4 12 5
katsuran4 21 random 0.06 0.05 0.04 0.00 0.00 7 49 4 12 5
katsuran4 22 random 0.06 0.05 0.04 0.00 0.00 7 49 4 12 5
katsuran4 23 random 0.06 0.05 0.04 0.00 0.00 7 49 4 12 5
katsuran4 24 random 0.06 0.04 0.03 0.00 0.00 7 49 4 12 5
katsuran4 25 random 0.07 0.05 0.04 0.00 0.00 7 49 4 12 5
katsuran4 26 random 0.06 0.05 0.03 0.00 0.00 7 49 4 12 5
katsuran4 27 random 0.06 0.04 0.03 0.00 0.00 7 49 4 12 5
katsuran4 28 random 0.06 0.04 0.03 0.00 0.01 7 49 4 12 5
katsuran4 29 random 0.06 0.05 0.03 0.00 0.00 7 49 4 12 5
katsuranh4 0 random 0.07 0.05 0.04 0.00 0.00 7 49 4 12 5
katsuranh4 1 random 0.06 0.05 0.04 0.00 0.00 7 49 4 12 5
katsuranh4 2 random 0.07 0.05 0.04 0.00 0.00 7 49 4 12 5
katsuranh4 3 random 0.07 0.05 0.04 0.00 0.00 7 49 4 12 5
katsuranh4 4 random 0.06 0.05 0.03 0.00 0.00 7 49 4 12 5
katsuranh4 5 random 0.07 0.05 0.04 0.00 0.00 7 49 4 12 5
katsuranh4 6 random 0.07 0.05 0.04 0.00 0.00 7 49 4 12 5
katsuranh4 7 random 0.06 0.05 0.03 0.00 0.00 7 49 4 12 5
katsuranh4 8 random 0.07 0.05 0.04 0.00 0.00 7 49 4 12 5
katsuranh4 9 random 0.07 0.05 0.04 0.00 0.00 7 49 4 12 5
katsuranh4 10 random 0.06 0.05 0.03 0.00 0.00 7 49 4 12 5
katsuranh4 11 random 0.07 0.05 0.04 0.00 0.00 7 49 4 12 5
katsuranh4 12 random 0.07 0.05 0.04 0.00 0.00 7 49 4 12 5
katsuranh4 13 random 0.06 0.05 0.03 0.00 0.00 7 49 4 12 5
katsuranh4 14 random 0.07 0.05 0.04 0.00 0.00 7 49 4 12 5
katsuranh4 15 random 0.07 0.05 0.04 0.00 0.00 7 49 4 12 5
katsuranh4 16 random 0.06 0.05 0.04 0.00 0.00 7 49 4 12 5
katsuranh4 17 random 0.07 0.05 0.04 0.00 0.00 7 49 4 12 5
katsuranh4 18 random 0.07 0.05 0.04 0.00 0.00 7 49 4 12 5
katsuranh4 19 random 0.06 0.05 0.03 0.00 0.00 7 49 4 12 5
katsuranh4 20 random 0.07 0.05 0.04 0.00 0.00 7 49 4 12 5
katsuranh4 21 random 0.07 0.05 0.04 0.00 0.00 7 49 4 12 5
katsuranh4 22 random 0.06 0.05 0.03 0.00 0.00 7 49 4 12 5
katsuranh4 23 random 0.07 0.05 0.04 0.00 0.00 7 49 4 12 5
katsuranh4 24 random 0.07 0.05 0.04 0.00 0.00 7 49 4 12 5
katsuranh4 25 random 0.06 0.05 0.03 0.00 0.00 7 49 4 12 5
katsuranh4 26 random 0.06 0.05 0.04 0.00 0.00 7 49 4 12 5
katsuranh4 27 random 0.06 0.05 0.04 0.00 0.00 7 49 4 12 5
katsuranh4 28 random 0.06 0.05 0.03 0.00 0.00 7 49 4 12 5
katsuranh4 29 random 0.07 0.05 0.04 0.00 0.00 7 49 4 12 5
katsuran5 0 random 0.16 0.10 0.08 0.01 0.03 13 168 5 31 18
katsuran5 1 random 0.16 0.10 0.08 0.01 0.03 13 168 5 31 18
katsuran5 2 random 0.16 0.10 0.08 0.01 0.03 13 168 5 31 18
katsuran5 3 random 0.17 0.11 0.08 0.01 0.04 13 168 5 31 18
katsuran5 4 random 0.19 0.12 0.09 0.01 0.04 13 168 5 31 18
katsuran5 5 random 0.16 0.10 0.08 0.01 0.03 13 168 5 31 18
katsuran5 6 random 0.16 0.10 0.08 0.01 0.03 13 168 5 31 18
katsuran5 7 random 0.59 0.28 0.21 0.12 0.16 8 116 13 74 38
katsuran5 8 random 0.16 0.10 0.08 0.01 0.03 13 168 5 31 18
katsuran5 9 random 0.16 0.10 0.07 0.01 0.04 13 168 5 31 18
katsuran5 10 random 0.16 0.10 0.08 0.01 0.03 13 168 5 31 18
katsuran5 11 random 0.16 0.10 0.08 0.01 0.03 13 168 5 31 18
katsuran5 12 random 0.16 0.10 0.08 0.01 0.03 13 168 5 31 18
katsuran5 13 random 0.16 0.10 0.08 0.01 0.03 13 168 5 31 18
katsuran5 14 random 0.16 0.10 0.08 0.01 0.03 13 168 5 31 18
katsuran5 15 random 0.16 0.10 0.08 0.01 0.03 13 168 5 31 18
katsuran5 16 random 0.16 0.10 0.08 0.01 0.04 13 168 5 31 18
katsuran5 17 random 0.16 0.10 0.08 0.01 0.03 13 168 5 31 18
katsuran5 18 random 0.16 0.10 0.08 0.01 0.03 13 168 5 31 18
katsuran5 19 random 0.16 0.10 0.08 0.01 0.03 13 168 5 31 18
katsuran5 20 random 0.16 0.10 0.08 0.01 0.04 13 168 5 31 18
katsuran5 21 random 0.16 0.10 0.07 0.01 0.03 13 168 5 31 18
katsuran5 22 random 0.16 0.10 0.08 0.01 0.03 13 168 5 31 18
katsuran5 23 random 0.16 0.10 0.08 0.01 0.03 13 168 5 31 18
katsuran5 24 random 0.16 0.10 0.08 0.01 0.03 13 168 5 31 18
katsuran5 25 random 0.16 0.10 0.08 0.01 0.03 13 168 5 31 18
katsuran5 26 random 0.16 0.10 0.08 0.01 0.03 13 168 5 31 18
katsuran5 27 random 0.16 0.10 0.08 0.01 0.03 13 168 5 31 18
katsuran5 28 random 0.16 0.10 0.08 0.01 0.03 13 168 5 31 18
katsuran5 29 random 0.16 0.10 0.08 0.01 0.03 13 168 5 31 18
katsuranh5 0 random 0.17 0.11 0.08 0.01 0.03 13 168 5 31 18
katsuranh5 1 random 0.16 0.10 0.08 0.01 0.03 13 168 5 31 18
katsuranh5 2 random 0.16 0.10 0.08 0.01 0.03 13 168 5 31 18
katsuranh5 3 random 0.16 0.10 0.08 0.01 0.03 13 168 5 31 18
katsuranh5 4 random 0.17 0.11 0.08 0.01 0.03 13 168 5 31 18
katsuranh5 5 random 0.16 0.10 0.08 0.01 0.03 13 168 5 31 18
katsuranh5 6 random 0.16 0.10 0.08 0.01 0.03 13 168 5 31 18
katsuranh5 7 random 0.17 0.11 0.08 0.01 0.03 13 168 5 31 18
katsuranh5 8 random 0.18 0.12 0.09 0.01 0.04 13 168 5 31 18
katsuranh5 9 random 0.17 0.11 0.08 0.01 0.03 13 168 5 31 18
katsuranh5 10 random 0.17 0.11 0.08 0.01 0.03 13 168 5 31 18
katsuranh5 11 random 0.16 0.10 0.08 0.01 0.03 13 168 5 31 18
katsuranh5 12 random 0.16 0.10 0.08 0.01 0.03 13 168 5 31 18
katsuranh5 13 random 0.17 0.10 0.08 0.01 0.03 13 168 5 31 18
katsuranh5 14 random 0.16 0.10 0.08 0.01 0.03 13 168 5 31 18
katsuranh5 15 random 0.16 0.10 0.08 0.01 0.03 13 168 5 31 18
katsuranh5 16 random 0.17 0.11 0.08 0.01 0.03 13 168 5 31 18
katsuranh5 17 random 0.16 0.10 0.08 0.01 0.03 13 168 5 31 18
katsuranh5 18 random 0.16 0.10 0.08 0.01 0.03 13 168 5 31 18
katsuranh5 19 random 0.16 0.10 0.08 0.01 0.04 13 168 5 31 18
katsuranh5 20 random 0.16 0.10 0.08 0.01 0.03 13 168 5 31 18
katsuranh5 21 random 0.17 0.11 0.08 0.01 0.03 13 168 5 31 18
katsuranh5 22 random 0.17 0.11 0.08 0.01 0.03 13 168 5 31 18
katsuranh5 23 random 0.16 0.10 0.08 0.01 0.03 13 168 5 31 18
katsuranh5 24 random 0.16 0.10 0.08 0.01 0.03 13 168 5 31 18
katsuranh5 25 random 0.17 0.10 0.08 0.01 0.04 13 168 5 31 18
katsuranh5 26 random 0.16 0.10 0.08 0.01 0.03 13 168 5 31 18
katsuranh5 27 random 0.17 0.11 0.08 0.01 0.03 13 168 5 31 18
katsuranh5 28 random 0.17 0.10 0.08 0.01 0.03 13 168 5 31 18
katsuranh5 29 random 0.16 0.10 0.08 0.01 0.03 13 168 5 31 18
katsuran6 0 random 0.57 0.18 0.13 0.05 0.31 22 528 6 70 48
katsuran6 1 random 0.63 0.26 0.19 0.07 0.27 22 528 6 70 48
katsuran6 2 random 0.49 0.19 0.14 0.05 0.23 22 528 6 70 48
katsuran6 3 random 0.77 0.27 0.20 0.08 0.37 22 528 6 70 48
katsuran6 4 random 0.77 0.29 0.21 0.07 0.37 22 528 6 70 48
katsuran6 5 random 0.77 0.31 0.24 0.07 0.34 22 528 6 70 48
katsuran6 6 random 0.74 0.28 0.22 0.07 0.33 22 528 6 70 48
katsuran6 7 random 0.69 0.25 0.18 0.08 0.32 22 528 6 70 48
katsuran6 8 random 0.66 0.23 0.17 0.06 0.33 22 528 6 70 48
katsuran6 9 random 0.66 0.28 0.20 0.06 0.28 22 528 6 70 48
katsuran6 10 random 0.77 0.26 0.20 0.07 0.39 22 528 6 70 48
katsuran6 11 random 1.28 0.39 0.30 0.16 0.66 21 647 8 96 65
katsuran6 12 random 0.73 0.28 0.20 0.08 0.33 22 528 6 70 48
katsuran6 13 random 0.74 0.29 0.22 0.07 0.34 22 528 6 70 48
katsuran6 14 random 0.75 0.31 0.23 0.08 0.32 22 528 6 70 48
katsuran6 15 random 0.76 0.28 0.21 0.07 0.37 22 528 6 70 48
katsuran6 16 random 0.76 0.24 0.18 0.07 0.40 22 528 6 70 48
katsuran6 17 random 0.89 0.30 0.22 0.09 0.45 22 528 6 70 48
katsuran6 18 random 0.79 0.29 0.22 0.09 0.37 22 528 6 70 48
katsuran6 19 random 0.60 0.21 0.16 0.06 0.28 22 528 6 70 48
katsuran6 20 random 0.64 0.27 0.20 0.07 0.26 22 528 6 70 48
katsuran6 21 random 0.65 0.22 0.16 0.06 0.33 22 528 6 70 48
katsuran6 22 random 0.56 0.23 0.16 0.06 0.24 22 528 6 70 48
katsuran6 23 random 0.50 0.19 0.15 0.05 0.23 22 528 6 70 48
katsuran6 24 random 0.56 0.21 0.16 0.06 0.26 22 528 6 70 48
katsuran6 25 random 0.72 0.25 0.18 0.09 0.33 22 528 6 70 48
katsuran6 26 random 0.72 0.23 0.17 0.08 0.37 22 528 6 70 48
katsuran6 27 random 0.67 0.25 0.19 0.05 0.33 22 528 6 70 48
katsuran6 28 random 0.66 0.23 0.18 0.07 0.32 22 528 6 70 48
katsuran6 29 random 0.50 0.18 0.13 0.05 0.23 22 528 6 70 48
katsuranh6 0 random 0.83 0.52 0.14 0.05 0.23 22 528 6 70 48
katsuranh6 1 random 0.69 0.24 0.17 0.07 0.34 22 528 6 70 48
katsuranh6 2 random 0.73 0.31 0.23 0.08 0.30 22 528 6 70 48
katsuranh6 3 random 0.71 0.22 0.18 0.07 0.37 22 528 6 70 48
katsuranh6 4 random 0.48 0.19 0.14 0.05 0.21 22 528 6 70 48
katsuranh6 5 random 0.56 0.21 0.16 0.06 0.25 22 528 6 70 48
katsuranh6 6 random 0.55 0.19 0.14 0.07 0.26 22 528 6 70 48
katsuranh6 7 random 0.60 0.18 0.14 0.06 0.33 22 528 6 70 48
katsuranh6 8 random 0.82 0.22 0.17 0.09 0.45 22 528 6 70 48
katsuranh6 9 random 0.93 0.35 0.24 0.10 0.43 22 528 6 70 48
katsuranh6 10 random 0.70 0.27 0.20 0.08 0.31 22 528 6 70 48
katsuranh6 11 random 0.73 0.27 0.20 0.07 0.35 22 528 6 70 48
katsuranh6 12 random 0.77 0.25 0.18 0.09 0.38 22 528 6 70 48
katsuranh6 13 random 0.66 0.26 0.19 0.06 0.30 22 528 6 70 48
katsuranh6 14 random 0.71 0.27 0.20 0.07 0.31 22 528 6 70 48
katsuranh6 15 random 0.76 0.29 0.21 0.07 0.35 22 528 6 70 48
katsuranh6 16 random 0.76 0.31 0.21 0.08 0.32 22 528 6 70 48
katsuranh6 17 random 0.74 0.29 0.22 0.08 0.32 22 528 6 70 48
katsuranh6 18 random 0.75 0.27 0.20 0.08 0.34 22 528 6 70 48
katsuranh6 19 random 0.74 0.28 0.22 0.07 0.34 22 528 6 70 48
katsuranh6 20 random 0.69 0.27 0.20 0.06 0.31 22 528 6 70 48
katsuranh6 21 random 0.79 0.31 0.23 0.10 0.33 22 528 6 70 48
katsuranh6 22 random 0.77 0.28 0.20 0.07 0.37 22 528 6 70 48
katsuranh6 23 random 0.76 0.30 0.22 0.07 0.34 22 528 6 70 48
katsuranh6 24 random 0.71 0.31 0.22 0.06 0.30 22 528 6 70 48
katsuranh6 25 random 0.84 0.33 0.25 0.08 0.37 22 528 6 70 48
katsuranh6 26 random 0.78 0.29 0.22 0.10 0.34 22 528 6 70 48
katsuranh6 27 random 0.69 0.27 0.20 0.06 0.30 22 528 6 70 48
katsuranh6 28 random 0.67 0.28 0.20 0.06 0.28 22 528 6 70 48
katsuranh6 29 random 0.70 0.28 0.21 0.07 0.31 22 528 6 70 48
